label,android.permission.INTERNET,android.permission.READ_SMS,android.permission.RECEIVE_SMS,android.permission.READ_CONTACTS,android.permission.SYSTEM_ALERT_WINDOW,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.RECORD_AUDIO,android.permission.GET_ACCOUNTS,api_telephony_getDeviceId,api_sms_sendTextMessage,api_crypto_Cipher,api_reflection_Class_forName,api_net_HttpURLConnection,app_size_mb,min_sdk,target_sdk,cert_age_days,is_debuggable,obfuscation_score,background_service_score,network_call_freq,screen_overlay_score,sms_trigger_score
1,1,1,1,0,1,1,1,1,1,0,0.5737,0.7161,0.8226,0.6202,0.7744,1.18,23,29,24,0,0.98,0.7868,0.687,0.721,0.6412
1,0,1,1,1,1,0,0,1,0,0,0.6032,0.8939,0.5104,0.8505,0.8937,2.47,21,28,14,0,0.88,0.637,0.7174,0.8285,0.7268
0,1,0,0,1,0,0,1,0,0,0,0.087,0.1409,0.2816,0.28,0.0613,136.78,26,31,1196,0,0.13,0.0491,0.0578,0.0593,0.1951
1,1,1,1,0,1,0,1,1,1,0,0.9579,0.9534,0.5944,0.5262,0.5642,6.57,23,30,24,0,0.89,0.7203,0.7766,0.7604,0.656
1,1,0,1,1,1,0,0,1,0,1,0.558,0.7338,0.493,0.6484,0.7206,10.3,19,29,3,1,0.93,0.8383,0.8534,0.8755,0.6977
1,1,1,1,0,1,1,0,1,1,0,0.7107,0.7114,0.7883,0.6499,0.5754,10.55,22,28,25,1,0.94,0.8267,0.688,0.8806,0.8573
1,1,1,1,0,1,1,1,1,1,1,0.9497,0.5833,0.8768,0.4403,0.4472,13.66,21,29,7,0,0.83,0.8668,0.8311,0.7636,0.6934
1,0,0,1,1,1,0,1,1,1,1,0.8865,0.6829,0.5759,0.8405,0.8292,7.18,21,30,28,0,0.74,0.7756,0.9078,0.673,0.6356
0,1,0,0,0,0,0,0,0,0,0,0.2184,0.2573,0.1498,0.0655,0.2713,109.57,23,31,868,0,0.18,0.0903,0.2539,0.1558,0.0227
0,1,0,0,0,0,0,1,0,0,0,0.2631,0.16,0.2793,0.1226,0.2888,101.98,23,31,822,0,0.09,0.0537,0.1448,0.0313,0.1996
1,1,1,1,0,1,1,1,1,1,1,0.6294,0.4644,0.803,0.8946,0.5733,12.05,23,28,10,0,0.75,0.8149,0.7765,0.665,0.8822
1,1,1,1,1,1,1,0,1,0,0,0.8487,0.4205,0.4879,0.9158,0.9279,7.66,19,30,25,1,0.86,0.9375,0.8662,0.9282,0.8743
0,1,0,0,0,0,0,0,0,0,0,0.1853,0.0157,0.2994,0.1878,0.1996,144.15,23,32,1931,0,0.27,0.2128,0.1963,0.1177,0.0006
0,1,1,0,1,0,1,0,0,0,1,0.1714,0.2121,0.28,0.0178,0.1041,74.73,25,34,1087,0,0.11,0.0241,0.1219,0.0408,0.2526
1,1,1,1,1,0,1,1,0,1,0,0.9876,0.9903,0.4822,0.9068,0.9375,10.5,22,29,12,0,0.95,0.7163,0.9809,0.7928,0.8391
1,0,1,1,1,1,1,0,0,1,1,0.7793,0.8273,0.9738,0.4852,0.7936,1.58,23,29,13,1,0.94,0.6564,0.7885,0.9055,0.8368
1,1,1,1,1,1,1,1,1,1,1,0.9881,0.7009,0.6763,0.5075,0.436,6.57,22,28,28,0,0.72,0.6364,0.6648,0.8247,0.666
0,1,1,0,0,0,0,0,0,1,1,0.2648,0.2504,0.0944,0.1009,0.2893,41.01,21,34,409,0,0.36,0.2326,0.187,0.1667,0.2228
1,1,1,1,1,1,1,1,1,1,1,0.5156,0.6419,0.6634,0.7209,0.6438,7.3,19,28,14,1,0.96,0.7942,0.9938,0.9642,0.9376
1,1,1,0,0,0,1,0,0,1,0,0.7438,0.9671,0.6384,0.9667,0.5409,5.19,20,28,10,0,0.86,0.6816,0.8514,0.8569,0.6081
0,1,1,0,1,0,0,1,1,0,0,0.0935,0.1425,0.1313,0.2373,0.1913,105.28,23,32,1756,0,0.19,0.1416,0.2203,0.1562,0.1923
1,0,1,1,0,1,1,1,1,0,1,0.4666,0.9004,0.6535,0.713,0.9076,7.71,20,29,27,1,0.97,0.9491,0.6276,0.7202,0.7953
0,1,0,0,0,0,0,1,1,0,0,0.0266,0.1496,0.0947,0.0106,0.0727,147.16,23,31,895,0,0.28,0.1319,0.0921,0.1015,0.1689
0,1,0,1,0,0,0,1,0,0,0,0.1263,0.0581,0.2406,0.2173,0.0849,10.69,22,31,1427,0,0.01,0.2571,0.288,0.0909,0.1621
0,1,0,0,0,0,0,1,0,0,1,0.2212,0.2171,0.0988,0.2622,0.2705,139.61,26,34,521,0,0.4,0.218,0.0847,0.1418,0.2851
0,1,0,0,0,0,0,0,1,0,0,0.2581,0.1981,0.0654,0.0748,0.1587,141.27,26,32,406,0,0.04,0.1358,0.0031,0.1831,0.1999
0,1,0,0,0,0,0,0,1,0,0,0.0912,0.1986,0.0961,0.0094,0.1082,70.58,25,32,1447,0,0.17,0.2906,0.0864,0.147,0.1978
1,1,1,0,0,1,1,1,0,1,1,0.5552,0.5558,0.9823,0.547,0.78,13.77,19,29,6,0,0.83,0.6638,0.9816,0.6877,0.9213
0,1,0,0,0,0,0,0,0,0,0,0.1878,0.2463,0.2247,0.2642,0.0327,148.7,24,32,1479,0,0.13,0.0849,0.2057,0.2488,0.1057
1,1,1,1,0,1,1,1,0,0,1,0.6546,0.5609,0.5631,0.7067,0.9011,9.45,21,29,6,0,0.9,0.8163,0.8698,0.769,0.641
0,1,0,1,0,0,0,0,0,0,0,0.2252,0.2094,0.1012,0.0436,0.0443,59.81,24,33,1359,0,0.15,0.1841,0.0399,0.2907,0.1164
0,1,1,1,1,0,0,1,0,0,0,0.2983,0.0397,0.2436,0.073,0.2299,83.51,23,34,688,0,0.15,0.1333,0.1351,0.1198,0.1634
1,1,1,1,1,1,1,0,1,0,1,0.5501,0.8286,0.8734,0.5084,0.4632,8.56,19,29,6,0,0.96,0.8933,0.735,0.948,0.6144
1,0,1,1,1,1,1,0,0,0,1,0.5433,0.9077,0.6436,0.4144,0.6739,3.7,20,30,29,1,0.72,0.9238,0.8356,0.649,0.7916
1,1,1,1,0,1,1,1,0,0,1,0.8461,0.4905,0.7222,0.6198,0.9529,1.64,19,30,11,0,0.86,0.6538,0.6082,0.9455,0.6112
0,1,0,0,0,0,0,1,0,1,1,0.1973,0.1086,0.1627,0.2266,0.054,63.85,26,33,1211,0,0.3,0.1281,0.0669,0.0191,0.1858
1,1,1,1,1,1,1,0,0,0,0,0.6528,0.5641,0.4644,0.9979,0.7408,12.53,19,28,9,0,0.92,0.9862,0.9076,0.6744,0.9198
0,1,0,0,0,0,0,1,1,0,0,0.0815,0.0537,0.1868,0.0815,0.1414,114.89,26,31,789,0,0.35,0.2601,0.2052,0.1844,0.1763
1,1,1,1,1,1,0,0,0,0,1,0.7914,0.8466,0.9101,0.4427,0.863,12.19,20,30,29,0,0.74,0.7773,0.8437,0.8943,0.8615
0,1,0,0,0,0,0,0,0,0,0,0.2697,0.1293,0.1966,0.0649,0.2637,49.45,23,32,1584,0,0.19,0.1465,0.2151,0.0104,0.0402
1,0,1,1,1,1,0,1,1,1,0,0.9669,0.9637,0.5908,0.668,0.4066,3.6,21,28,2,0,0.83,0.6865,0.6101,0.8808,0.8623
0,1,1,0,0,0,1,0,0,1,0,0.0505,0.1934,0.1871,0.0277,0.084,87.92,26,32,1401,0,0.21,0.0068,0.0002,0.2604,0.2552
0,1,0,0,0,1,0,0,0,0,0,0.2684,0.0491,0.1617,0.1982,0.2281,105.85,22,34,1269,0,0.15,0.1394,0.2678,0.1918,0.0884
0,0,1,0,1,0,0,0,0,0,1,0.0384,0.2396,0.2818,0.2254,0.2549,54.97,22,32,851,0,0.1,0.1024,0.2419,0.1749,0.2319
0,1,1,0,1,0,0,0,0,0,0,0.2401,0.2531,0.1718,0.2394,0.1096,93.34,26,34,1019,0,0.04,0.2412,0.0004,0.063,0.054
0,1,1,0,0,0,0,0,1,1,0,0.2015,0.0328,0.0376,0.2846,0.0741,69.76,23,34,618,0,0.27,0.1523,0.0554,0.1947,0.1133
0,1,0,0,1,0,0,0,0,0,0,0.1656,0.2873,0.2072,0.1171,0.1828,66.9,23,31,1425,0,0.31,0.229,0.173,0.1371,0.0111
1,0,1,1,1,1,0,1,0,1,1,0.7657,0.9309,0.6888,0.979,0.6609,5.57,20,29,6,0,0.97,0.6201,0.9438,0.6262,0.9484
1,1,1,1,0,1,0,1,0,1,1,0.5122,0.6191,0.8379,0.8231,0.8017,3.76,21,30,23,0,0.84,0.8902,0.8316,0.7006,0.964
0,1,0,0,1,0,1,1,0,0,0,0.0293,0.0729,0.0609,0.0517,0.281,132.51,23,31,1335,0,0.34,0.1916,0.0193,0.2023,0.1302
1,1,1,1,1,1,1,1,0,1,0,0.9441,0.6064,0.5259,0.7099,0.4373,14.68,19,28,1,0,0.82,0.8233,0.9644,0.6652,0.7065
1,1,1,1,1,1,0,1,0,0,0,0.5388,0.5158,0.564,0.7845,0.8906,2.68,20,30,9,0,0.79,0.9545,0.7739,0.9172,0.8546
1,0,1,1,1,1,0,1,1,0,1,0.9074,0.5662,0.7649,0.7872,0.8998,3.61,22,29,18,1,0.9,0.93,0.7711,0.8257,0.7265
1,0,1,1,1,1,0,1,1,1,1,0.8741,0.5815,0.4995,0.9458,0.6826,5.38,20,28,2,0,0.83,0.8973,0.6562,0.8156,0.7242
0,1,1,0,0,0,0,0,0,0,0,0.1727,0.2067,0.2901,0.0296,0.2628,121.94,23,32,1469,0,0.15,0.2046,0.252,0.2108,0.1817
1,1,1,1,0,1,1,1,0,1,0,0.6973,0.9905,0.747,0.8383,0.8169,12.51,20,30,17,0,0.87,0.9563,0.7895,0.719,0.6172
0,1,0,0,0,0,0,0,0,0,0,0.0085,0.1375,0.2494,0.0769,0.2847,100.75,21,33,1124,0,0.39,0.2817,0.0108,0.2611,0.0602
0,1,1,0,1,0,0,1,0,0,1,0.1606,0.1488,0.1864,0.1885,0.1225,80.45,22,33,658,0,0.23,0.2634,0.1258,0.1065,0.1369
1,1,1,0,0,1,0,0,0,1,0,0.9609,0.941,0.5016,0.4722,0.9128,8.04,22,30,9,0,0.92,0.6532,0.7938,0.9039,0.7694
0,1,0,0,0,0,0,0,0,0,1,0.043,0.0213,0.2069,0.1941,0.0682,111.14,22,32,971,0,0.23,0.1847,0.2361,0.294,0.2353
0,1,0,0,0,0,0,1,1,0,1,0.04,0.1342,0.1531,0.1274,0.1736,43.26,24,31,454,0,0.01,0.0654,0.2478,0.1613,0.1612
1,0,1,1,1,1,1,0,1,1,1,0.756,0.982,0.7875,0.8963,0.5062,7.6,22,29,20,0,0.93,0.8394,0.7326,0.8884,0.8821
1,0,1,1,0,0,0,1,1,0,1,0.8641,0.9012,0.9422,0.4183,0.8927,9.62,23,29,24,1,0.93,0.8053,0.7988,0.7294,0.6099
0,0,0,0,0,0,0,0,0,1,0,0.2146,0.1971,0.0211,0.0093,0.0163,21.85,23,34,1423,0,0.07,0.281,0.1501,0.0537,0.1996
1,0,1,1,1,1,0,0,1,0,0,0.4775,0.7526,0.7326,0.871,0.7363,11.54,21,29,10,0,0.81,0.6039,0.8967,0.9098,0.9281
1,1,1,1,0,1,0,1,1,1,1,0.6181,0.9976,0.9908,0.9793,0.5148,13.23,22,29,14,1,0.77,0.9041,0.6377,0.6777,0.8558
0,1,0,0,0,0,0,0,1,0,1,0.0265,0.0021,0.0211,0.246,0.1063,38.6,25,31,1977,0,0.38,0.0727,0.2757,0.2131,0.1806
1,1,1,1,0,1,1,1,1,0,1,0.6274,0.5603,0.6934,0.6677,0.6795,3.12,21,28,8,0,0.73,0.95,0.8244,0.9179,0.907
1,1,1,1,1,1,0,1,1,1,1,0.9247,0.8378,0.5674,0.9022,0.4855,9.17,22,30,17,0,0.83,0.6275,0.797,0.6233,0.6205
0,1,0,0,0,0,0,1,0,0,0,0.2857,0.0228,0.2011,0.1585,0.0657,14.99,22,34,586,0,0.17,0.2385,0.0732,0.0864,0.2494
0,1,1,0,0,0,0,0,0,0,0,0.1765,0.0147,0.2873,0.1354,0.234,123.87,22,31,832,0,0.04,0.1407,0.1348,0.0426,0.0127
1,1,1,1,1,1,1,1,1,1,1,0.9015,0.5696,0.9193,0.7938,0.5326,1.97,21,28,10,0,0.97,0.6264,0.6794,0.9736,0.761
0,1,0,0,0,0,0,0,0,1,0,0.0671,0.0766,0.2806,0.207,0.2446,56.22,22,31,476,0,0.23,0.0094,0.0566,0.0895,0.2087
0,1,0,0,0,0,0,0,0,0,1,0.0931,0.2099,0.0452,0.1557,0.1443,78.42,23,33,1458,0,0.26,0.2285,0.1695,0.2946,0.1006
1,0,1,0,0,1,0,1,0,0,0,0.4818,0.7554,0.5889,0.8669,0.5927,5.32,21,29,17,0,0.77,0.8066,0.876,0.6026,0.6338
0,0,1,0,0,0,0,0,0,0,0,0.0091,0.0371,0.1772,0.0263,0.2855,113.11,25,33,584,0,0.05,0.0024,0.1523,0.289,0.1774
1,1,1,1,0,1,0,1,1,1,1,0.9451,0.4272,0.8216,0.826,0.6466,10.85,19,28,19,0,0.72,0.6219,0.865,0.627,0.8832
0,1,0,1,0,0,1,0,0,1,0,0.1588,0.0001,0.2722,0.1741,0.1409,13.49,23,34,1429,0,0.04,0.0075,0.2281,0.2903,0.1603
0,1,0,1,1,0,0,0,0,0,0,0.0774,0.2171,0.2426,0.2689,0.072,139.19,24,32,1628,0,0.19,0.2512,0.1603,0.0754,0.2323
1,1,0,1,0,1,1,1,0,0,0,0.7862,0.9543,0.7259,0.6437,0.5504,9.31,19,30,0,1,0.99,0.8576,0.9781,0.7706,0.8955
1,1,1,0,1,1,0,0,1,0,1,0.4884,0.7757,0.7948,0.7493,0.4669,9.48,22,29,6,0,0.79,0.8561,0.8788,0.8808,0.892
0,1,0,0,0,0,0,0,0,1,0,0.2649,0.1914,0.2435,0.1708,0.2296,17.45,25,34,1511,0,0.32,0.1397,0.076,0.217,0.1723
0,1,0,0,0,1,0,0,0,0,0,0.024,0.168,0.145,0.2879,0.1216,25.53,24,34,383,0,0.03,0.2291,0.1476,0.0102,0.1554
0,1,0,0,1,0,1,0,0,0,0,0.1907,0.2512,0.1971,0.2189,0.0564,65.28,23,34,542,0,0.27,0.1764,0.2491,0.1175,0.0651
1,1,1,1,1,1,1,0,1,0,1,0.4657,0.7636,0.6972,0.8502,0.5523,3.06,20,30,10,0,0.93,0.6901,0.8542,0.7121,0.697
1,0,1,1,1,1,1,1,1,1,1,0.4427,0.9982,0.6219,0.9564,0.416,4.9,21,30,25,1,0.93,0.8527,0.8867,0.682,0.7323
1,0,1,1,0,0,1,0,1,0,0,0.4059,0.5799,0.7064,0.5006,0.7,5.61,19,30,12,0,0.97,0.805,0.8489,0.8432,0.6435
0,0,0,1,1,0,0,0,0,0,0,0.08,0.2799,0.1459,0.1095,0.1464,31.52,22,32,1334,0,0.04,0.2698,0.1252,0.1431,0.0498
0,0,0,0,0,0,0,1,0,0,1,0.0601,0.0123,0.2812,0.0179,0.0214,70.53,22,33,1673,0,0.06,0.2509,0.0561,0.1686,0.1837
1,0,1,1,1,1,1,0,1,1,1,0.4912,0.5259,0.736,0.8333,0.886,2.11,22,30,26,1,0.74,0.8155,0.7133,0.6378,0.6427
0,1,0,0,0,0,0,0,0,0,0,0.2839,0.12,0.1802,0.1963,0.2804,138.89,25,34,733,0,0.14,0.0417,0.0462,0.1469,0.2615
1,1,1,1,0,1,1,1,1,0,1,0.9996,0.5027,0.5942,0.9129,0.4693,5.63,20,29,11,1,0.88,0.6083,0.8708,0.9837,0.6203
1,1,1,1,1,1,1,1,1,0,1,0.4007,0.4819,0.4386,0.449,0.8761,13.91,23,29,11,0,0.81,0.8093,0.8317,0.7571,0.6824
0,1,0,0,0,0,0,0,0,0,0,0.0917,0.2344,0.1949,0.0225,0.2429,135.69,26,31,1129,0,0.01,0.0051,0.135,0.273,0.2316
1,0,1,1,0,1,1,0,1,1,0,0.6874,0.5877,0.7894,0.6918,0.5164,14.38,23,28,13,1,0.81,0.8859,0.9756,0.7651,0.8766
1,1,1,1,0,1,0,0,0,0,1,0.766,0.678,0.785,0.4678,0.9467,3.79,20,29,18,0,0.81,0.7622,0.9317,0.9542,0.6518
0,1,0,0,0,0,0,0,1,0,0,0.0495,0.0738,0.0525,0.1236,0.0115,55.13,21,33,1652,0,0.22,0.1616,0.208,0.1814,0.2611
0,1,0,0,1,1,1,0,0,0,0,0.112,0.2838,0.1785,0.268,0.2219,117.14,24,32,1892,0,0.35,0.0981,0.0196,0.0344,0.1489
0,1,0,0,0,0,0,0,1,0,0,0.1167,0.1052,0.2755,0.0539,0.1186,17.2,25,31,529,0,0.25,0.2248,0.1083,0.0833,0.103
0,1,0,0,0,0,0,0,0,0,0,0.1306,0.078,0.0306,0.1615,0.2322,80.17,22,31,985,0,0.16,0.2285,0.0228,0.0045,0.0368
1,1,1,1,1,1,1,1,0,1,1,0.8949,0.4165,0.7533,0.7636,0.7335,9.21,20,28,8,0,0.7,0.9768,0.6179,0.9975,0.9247
1,1,1,1,0,0,0,0,1,1,0,0.6521,0.5935,0.57,0.6879,0.4413,8.83,22,30,12,0,0.73,0.6224,0.6315,0.963,0.8888
1,1,1,1,0,1,1,0,0,1,0,0.6675,0.5815,0.6696,0.849,0.9499,2.42,20,29,13,0,0.79,0.6411,0.7659,0.9863,0.9288
0,1,0,0,0,0,0,0,0,0,0,0.2496,0.2879,0.0283,0.2984,0.027,116.54,25,31,1995,0,0.34,0.0044,0.0505,0.1166,0.1729
0,1,0,0,0,0,0,0,0,0,0,0.1746,0.1141,0.0229,0.2813,0.0718,147.43,21,33,609,0,0.06,0.1728,0.1785,0.2184,0.2108
1,0,1,1,1,1,0,1,0,1,0,0.7475,0.5805,0.6546,0.4491,0.5984,4.64,22,29,12,0,0.88,0.6749,0.7713,0.9595,0.9714
0,1,0,0,0,0,0,1,0,0,0,0.2598,0.1956,0.0015,0.2211,0.0975,29.97,25,34,1742,0,0.3,0.2552,0.0006,0.0161,0.1611
0,1,0,0,0,0,0,0,0,0,1,0.1947,0.2953,0.2688,0.1459,0.0729,99.48,26,33,1460,0,0.3,0.2032,0.1049,0.2525,0.208
1,1,1,1,0,1,0,1,1,1,0,0.85,0.9932,0.501,0.5392,0.8273,10.47,19,29,29,0,0.92,0.6656,0.9304,0.6584,0.7864
0,1,0,1,0,0,0,0,0,0,0,0.2632,0.077,0.2803,0.0272,0.0378,11.38,23,31,784,0,0.04,0.1289,0.0676,0.082,0.0524
1,0,1,1,0,0,0,1,1,1,1,0.7329,0.6231,0.7058,0.9134,0.6955,6.91,23,29,14,0,1.0,0.8774,0.7064,0.8837,0.7856
0,1,1,0,1,0,0,0,0,1,0,0.1469,0.0017,0.1577,0.2419,0.0133,55.8,25,32,1440,0,0.19,0.222,0.0556,0.2338,0.1753
1,0,1,1,1,1,1,1,0,0,0,0.4492,0.5598,0.9197,0.9666,0.8362,5.63,22,29,5,0,0.72,0.7012,0.9791,0.7842,0.8526
1,0,1,1,0,1,1,0,1,0,1,0.6412,0.7421,0.5656,0.843,0.8642,9.12,19,30,1,0,0.73,0.6951,0.6465,0.6589,0.9068
0,0,0,0,0,0,0,0,1,1,0,0.0333,0.2602,0.1976,0.1102,0.0626,83.48,26,34,1658,0,0.3,0.0474,0.0489,0.0125,0.2337
1,0,1,1,0,1,0,1,1,0,1,0.7437,0.7485,0.5183,0.763,0.4684,1.21,19,29,7,1,0.79,0.9119,0.8939,0.7407,0.9776
1,0,1,1,0,0,1,1,1,1,0,0.952,0.7233,0.6469,0.4989,0.6473,14.23,19,29,4,0,0.85,0.8321,0.7641,0.9552,0.9834
0,1,0,0,0,0,0,0,0,0,0,0.189,0.0511,0.2912,0.1919,0.1634,74.21,26,31,1495,0,0.35,0.1002,0.1666,0.2026,0.0277
1,1,1,1,1,1,0,1,1,1,1,0.9781,0.5044,0.5814,0.5084,0.6555,13.58,23,30,9,0,0.78,0.7414,0.914,0.9812,0.6454
1,1,1,0,1,1,1,1,1,1,1,0.8322,0.7786,0.551,0.9227,0.5758,5.81,19,30,23,1,0.98,0.9057,0.7317,0.6586,0.6955
1,1,1,1,1,1,0,0,0,1,1,0.5118,0.5486,0.5607,0.786,0.63,1.35,23,28,30,1,0.91,0.6397,0.9152,0.9625,0.8453
1,1,1,1,1,1,1,0,1,1,1,0.84,0.4071,0.5348,0.467,0.4343,4.4,22,28,29,1,0.86,0.7537,0.9621,0.6995,0.6092
1,1,1,1,1,1,0,0,1,1,1,0.8042,0.9733,0.6455,0.7529,0.7571,5.64,22,30,26,1,0.77,0.8289,0.7311,0.6941,0.7157
1,0,1,1,0,1,1,1,1,0,1,0.579,0.8021,0.5351,0.9204,0.6622,5.49,19,28,27,0,0.87,0.7,0.7986,0.7202,0.7557
1,0,1,1,1,0,0,0,0,1,1,0.6068,0.8512,0.6006,0.8287,0.7137,8.74,22,29,10,0,0.94,0.7938,0.6847,0.9709,0.9885
0,1,0,0,0,0,0,0,0,0,0,0.0226,0.1159,0.0304,0.1723,0.0617,47.53,22,31,1896,0,0.03,0.0692,0.2408,0.1893,0.0257
1,1,1,1,0,1,0,1,1,1,1,0.8131,0.9677,0.958,0.4567,0.9401,4.08,20,29,15,0,0.82,0.6699,0.8412,0.6739,0.8175
0,1,0,1,0,0,0,0,1,0,1,0.2847,0.0893,0.2278,0.1839,0.0626,70.21,21,31,400,0,0.18,0.1343,0.22,0.2461,0.1307
1,1,1,0,1,1,0,1,1,0,1,0.4974,0.5797,0.4684,0.9588,0.5312,14.92,20,29,24,1,0.98,0.9758,0.8013,0.61,0.6326
0,1,0,0,0,0,0,1,0,0,0,0.1001,0.289,0.2525,0.0408,0.0667,126.4,24,34,1095,0,0.34,0.1333,0.2657,0.0237,0.2907
1,1,1,1,0,1,0,1,1,1,0,0.7923,0.7351,0.9878,0.7683,0.4965,13.33,22,30,26,1,0.94,0.6753,0.9503,0.9866,0.8944
1,0,1,1,1,1,1,1,1,1,0,0.7697,0.5285,0.4033,0.8157,0.4058,1.04,23,30,28,0,0.96,0.9391,0.9086,0.6954,0.9015
1,0,1,1,1,1,1,0,1,0,0,0.4355,0.5795,0.8619,0.9547,0.8277,13.56,23,29,28,1,0.71,0.9914,0.7729,0.6412,0.8479
0,1,0,1,1,0,0,1,0,0,0,0.2497,0.2076,0.2589,0.028,0.1696,58.77,24,34,1675,0,0.09,0.0742,0.2699,0.0023,0.2651
1,1,1,1,0,1,1,0,0,0,0,0.4706,0.8786,0.6995,0.498,0.4305,8.69,21,28,22,0,0.73,0.9864,0.6052,0.8721,0.6718
1,1,1,1,0,1,1,0,1,0,1,0.5072,0.7333,0.7917,0.7371,0.9132,11.83,22,28,30,0,0.99,0.67,0.9023,0.6158,0.7313
0,1,1,0,0,0,0,0,0,0,0,0.0214,0.1024,0.2057,0.1411,0.2725,53.57,24,33,1527,0,0.06,0.0712,0.0015,0.118,0.0565
0,1,1,0,1,1,0,0,0,1,0,0.262,0.2146,0.0185,0.1192,0.0863,78.11,23,32,643,0,0.31,0.0964,0.1545,0.2994,0.0406
0,1,0,0,1,0,0,0,0,0,0,0.069,0.251,0.2645,0.2752,0.1572,22.03,23,32,1553,0,0.07,0.2816,0.1261,0.0482,0.1852
0,1,0,1,0,0,0,0,0,0,1,0.0981,0.0998,0.134,0.0048,0.2317,87.03,26,31,575,0,0.24,0.1261,0.0459,0.2876,0.2946
1,0,1,1,0,1,1,1,1,1,1,0.4404,0.5414,0.6617,0.6097,0.5105,4.23,22,30,20,0,0.81,0.6347,0.9119,0.993,0.6263
0,1,1,0,0,0,0,0,1,0,0,0.1638,0.1628,0.1804,0.2291,0.2053,136.99,22,34,1047,0,0.1,0.0075,0.0935,0.2435,0.1657
0,1,1,1,0,0,0,0,0,0,0,0.227,0.0424,0.0239,0.0337,0.1653,13.18,21,31,1555,0,0.1,0.2498,0.2454,0.2272,0.1617
0,1,0,0,0,0,0,0,0,0,0,0.2648,0.0844,0.2383,0.1609,0.0217,92.26,22,32,1689,0,0.28,0.2683,0.2885,0.1399,0.0262
0,1,1,1,0,0,0,0,0,0,0,0.0182,0.2902,0.0235,0.28,0.1109,63.36,23,32,399,0,0.12,0.0142,0.0877,0.0804,0.2042
1,1,0,1,1,1,1,1,1,1,1,0.5901,0.9524,0.9526,0.773,0.6019,3.3,20,30,4,1,1.0,0.811,0.9391,0.7365,0.8121
0,0,0,0,0,0,0,1,1,0,0,0.2244,0.0107,0.2783,0.1591,0.1995,130.28,25,32,728,0,0.27,0.0821,0.0068,0.1735,0.1619
1,1,1,1,0,1,0,1,1,0,1,0.8511,0.9804,0.9669,0.8837,0.9028,1.52,20,28,2,0,0.85,0.9073,0.8614,0.8466,0.6759
0,1,0,0,1,0,0,0,0,0,0,0.2901,0.2,0.2577,0.0894,0.1343,140.76,21,34,933,0,0.19,0.0012,0.1901,0.1297,0.0937
1,1,1,1,0,1,1,1,1,1,1,0.9013,0.6202,0.4344,0.6498,0.5641,7.63,23,29,29,0,0.75,0.8962,0.6169,0.8315,0.9795
1,1,1,1,0,1,0,1,1,1,1,0.8465,0.9175,0.6863,0.8893,0.653,12.24,23,29,30,0,0.8,0.7624,0.996,0.7158,0.9491
1,0,1,1,0,1,0,1,1,1,0,0.5092,0.8295,0.5946,0.6938,0.9339,7.01,22,28,24,0,0.96,0.7145,0.6867,0.8622,0.9818
0,1,0,0,0,0,0,0,0,0,1,0.2058,0.218,0.2703,0.1955,0.2832,52.53,22,32,1546,0,0.12,0.1776,0.1007,0.1077,0.1074
1,0,1,0,0,1,0,1,0,1,1,0.885,0.4653,0.4723,0.8984,0.9649,10.4,22,29,10,0,0.84,0.609,0.8747,0.7065,0.6439
0,1,0,0,0,0,0,0,0,1,0,0.0971,0.0008,0.2304,0.2394,0.0429,33.5,26,32,1719,0,0.3,0.0368,0.1043,0.0177,0.0126
0,1,0,0,0,0,0,0,0,0,0,0.0545,0.127,0.0631,0.1108,0.2269,40.27,25,33,1887,0,0.26,0.1719,0.0781,0.1179,0.1659
0,1,0,0,0,0,0,1,0,0,0,0.1074,0.2782,0.1595,0.0804,0.2842,60.82,26,34,1454,0,0.1,0.0734,0.2873,0.1882,0.2198
1,0,1,1,0,1,0,0,1,0,0,0.4371,0.7552,0.9619,0.5506,0.5669,9.25,21,30,0,0,0.98,0.7527,0.7959,0.871,0.9186
1,0,1,1,1,1,1,1,1,0,1,0.5657,0.5017,0.8577,0.6915,0.4556,7.87,21,29,23,0,0.98,0.741,0.7011,0.7089,0.9423
0,1,0,1,1,0,0,0,0,1,0,0.0879,0.1683,0.0017,0.2233,0.2924,76.19,24,34,1530,0,0.29,0.0866,0.0797,0.0289,0.1374
0,1,0,0,0,0,0,0,0,1,0,0.2526,0.0094,0.2073,0.1734,0.0569,135.86,26,31,1206,0,0.14,0.0186,0.1451,0.2624,0.1427
0,1,0,0,1,0,0,0,0,1,0,0.1082,0.2328,0.1366,0.1295,0.1618,137.27,21,33,1293,0,0.11,0.0997,0.0891,0.242,0.2128
0,1,0,0,0,0,0,0,1,0,0,0.0623,0.2345,0.264,0.0788,0.2461,130.55,26,34,1533,0,0.38,0.2367,0.1452,0.1872,0.2107
1,0,1,1,1,1,1,1,1,1,1,0.8935,0.8447,0.7923,0.7723,0.7013,10.97,19,28,2,0,0.98,0.8659,0.9121,0.9212,0.7017
0,1,0,0,1,0,0,0,0,0,0,0.0207,0.1813,0.2071,0.2723,0.0454,11.99,24,32,1447,0,0.26,0.2396,0.2559,0.0802,0.0765
1,1,0,1,1,0,1,1,0,0,1,0.4118,0.5816,0.6179,0.496,0.9416,2.68,20,29,7,0,0.78,0.8492,0.6013,0.6754,0.9721
